Starting Experiment: slimpajama_llama_nlayers8_nhead6_lr0.002_sched_wsd_warmup300_decay_linear_0.1_iter15000_bs50x4_ws1_finalrfactor0.1_seed0_data_seed1337
Experiment Directory: /mntcephfs/lab_data/chenyupeng/senmiao_jaggi_exp_results/slimpajama_llama_nlayers8_nhead6_lr0.002_sched_wsd_warmup300_decay_linear_0.1_iter15000_bs50x4_ws1_finalrfactor0.1_seed0_data_seed1337
Config:
{'config_format': 'base', 'experiment_name': None, 'seed': 0, 'data_seed': 1337, 'eval_interval': 200, 'full_eval_at': [], 'eval_batches': 32, 'device': 'cuda:0', 'distributed_backend': None, 'log_interval': 50, 'results_base_folder': '/mntcephfs/lab_data/chenyupeng/senmiao_jaggi_exp_results', 'permanent_ckpt_interval': 0, 'latest_ckpt_interval': 0, 'resume_from': None, 'resume_from_swa': None, 'auto_resume': True, 'checkpoint_steps': [0, 100, 300, 900, 1500, 3000, 6000, 9000, 12000, 13500, 14250, 15000], 'wandb': True, 'wandb_project': 'my-project', 'wandb_run_prefix': 'none', 'eval_seq_prefix': 'none', 'log_dynamics': False, 'dynamics_logger_cfg': './src/logger/rotational_logger.yaml', 'scheduler': 'wsd', 'cos_inf_steps': 0, 'iterations': 15000, 'warmup_steps': 300, 'lr': 0.002, 'wsd_final_lr_scale': 0.1, 'wsd_fract_decay': 0.1, 'decay_type': 'linear', 'opt': 'adamw', 'batch_size': 50, 'acc_steps': 4, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'grad_clip': 1.0, 'weight_average': False, 'wa_interval': 5, 'wa_horizon': 500, 'wa_dtype': 'float32', 'wa_use_temp_dir': False, 'wa_sweep_horizon': False, 'max_num_wa_sweeps': 5, 'exponential_moving_average': False, 'ema_interval': 10, 'ema_decay': 0.95, 'ema_after_warmup': False, 'datasets_dir': '/mntcephfs/lab_data/chenyupeng/llm_datasets', 'dataset': 'slimpajama', 'tokenizer': 'gpt2', 'vocab_size': 50304, 'data_in_ram': False, 'model': 'llama', 'parallel_block': False, 'use_pretrained': 'none', 'from_dense': False, 'init_std': 0.02, 'dropout': 0.0, 'n_head': 6, 'n_layer': 8, 'sequence_length': 512, 'n_embd': 384, 'multiple_of': 256, 'rmsnorm_eps': 1e-05, 'dtype': 'bfloat16', 'bias': False, 'compile': True, 'mlp_dim_exp_factor': 1.0, 'world_size': 1}
Loading dataset: 'slimpajama'
/mntcephfs/lab_data/chenyupeng/llm_datasets/slimpajama6B/
Num training tokens: 5827933038
Num validation tokens: 9479563
Model:
Llama(
  (transformer): ModuleDict(
    (wte): Embedding(50304, 384)
    (drop): Dropout(p=0.0, inplace=False)
    (h): ModuleList(
      (0-7): 8 x LlamaBlock(
        (ln_1): RMSNorm()
        (attn): LlamaAttention(
          (c_attn): Linear(in_features=384, out_features=1152, bias=False)
          (c_proj): Linear(in_features=384, out_features=384, bias=False)
          (attn_dropout): Dropout(p=0.0, inplace=False)
          (resid_dropout): Dropout(p=0.0, inplace=False)
        )
        (ln_2): RMSNorm()
        (mlp): LlamaMLP(
          (w1): Linear(in_features=384, out_features=1024, bias=False)
          (w2): Linear(in_features=384, out_features=1024, bias=False)
          (c_proj): Linear(in_features=1024, out_features=384, bias=False)
        )
      )
    )
    (ln_f): RMSNorm()
  )
  (lm_head): Linear(in_features=384, out_features=50304, bias=False)
)
number of parameters: 33.48M
number of optimized parameters: 33.48M
Optimizer:
AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.95)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.002
    maximize: False
    weight_decay: 0.1
Parameter Group 1
    amsgrad: False
    betas: (0.9, 0.95)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.002
    maximize: False
    weight_decay: 0.0
)
Compiling model ...
>Eval: Iter=0 (0.000 epochs) val_loss=10.873 val_pp=52757.342 val_acc=0.014714
>Eval: Iter=1600 (0.028 epochs) val_loss=4.061 val_pp=58.004 val_acc=0.333406
Train: Iter=1650 (0.029 epochs) train_loss=4.016 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=1700 (0.030 epochs) train_loss=4.123 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=1750 (0.031 epochs) train_loss=4.073 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=1800 (0.032 epochs) train_loss=3.973 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=1800 (0.032 epochs) val_loss=4.024 val_pp=55.897 val_acc=0.336549
Train: Iter=1850 (0.032 epochs) train_loss=4.033 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=1900 (0.033 epochs) train_loss=3.966 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=1950 (0.034 epochs) train_loss=3.850 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2000 (0.035 epochs) train_loss=3.908 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=2000 (0.035 epochs) val_loss=3.998 val_pp=54.469 val_acc=0.338932
Train: Iter=2050 (0.036 epochs) train_loss=4.083 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2100 (0.037 epochs) train_loss=3.942 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2150 (0.038 epochs) train_loss=3.964 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2200 (0.039 epochs) train_loss=3.893 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=2200 (0.039 epochs) val_loss=3.974 val_pp=53.189 val_acc=0.341024
Train: Iter=2250 (0.040 epochs) train_loss=3.701 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2300 (0.040 epochs) train_loss=4.098 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2350 (0.041 epochs) train_loss=4.020 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2400 (0.042 epochs) train_loss=4.028 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=2400 (0.042 epochs) val_loss=3.956 val_pp=52.252 val_acc=0.342491
Train: Iter=2450 (0.043 epochs) train_loss=4.010 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2500 (0.044 epochs) train_loss=3.764 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=2550 (0.045 epochs) train_loss=3.955 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2600 (0.046 epochs) train_loss=3.921 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=2600 (0.046 epochs) val_loss=3.932 val_pp=50.988 val_acc=0.344032
Train: Iter=2650 (0.047 epochs) train_loss=3.826 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2700 (0.047 epochs) train_loss=3.827 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2750 (0.048 epochs) train_loss=3.564 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2800 (0.049 epochs) train_loss=3.459 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=2800 (0.049 epochs) val_loss=3.917 val_pp=50.228 val_acc=0.346080
Train: Iter=2850 (0.050 epochs) train_loss=3.870 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2900 (0.051 epochs) train_loss=4.014 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=2950 (0.052 epochs) train_loss=3.871 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3000 (0.053 epochs) train_loss=3.578 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=3000 (0.053 epochs) val_loss=3.903 val_pp=49.557 val_acc=0.347162
Train: Iter=3050 (0.054 epochs) train_loss=3.775 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3100 (0.054 epochs) train_loss=3.768 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3150 (0.055 epochs) train_loss=3.753 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3200 (0.056 epochs) train_loss=3.971 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=3200 (0.056 epochs) val_loss=3.890 val_pp=48.888 val_acc=0.347722
Train: Iter=3250 (0.057 epochs) train_loss=3.879 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3300 (0.058 epochs) train_loss=3.785 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3350 (0.059 epochs) train_loss=3.956 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3400 (0.060 epochs) train_loss=3.783 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=3400 (0.060 epochs) val_loss=3.878 val_pp=48.347 val_acc=0.348257
Train: Iter=3450 (0.061 epochs) train_loss=3.774 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3500 (0.061 epochs) train_loss=3.656 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3550 (0.062 epochs) train_loss=3.747 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3600 (0.063 epochs) train_loss=4.012 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=3600 (0.063 epochs) val_loss=3.866 val_pp=47.768 val_acc=0.350098
Train: Iter=3650 (0.064 epochs) train_loss=3.955 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3700 (0.065 epochs) train_loss=3.814 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3750 (0.066 epochs) train_loss=3.780 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3800 (0.067 epochs) train_loss=3.816 iter_dt=2.12e-01s lr=2.00e-03
>Eval: Iter=3800 (0.067 epochs) val_loss=3.856 val_pp=47.257 val_acc=0.351028
Train: Iter=3850 (0.068 epochs) train_loss=3.949 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=3900 (0.069 epochs) train_loss=3.845 iter_dt=2.17e-01s lr=2.00e-03
Train: Iter=3950 (0.069 epochs) train_loss=3.983 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4000 (0.070 epochs) train_loss=3.544 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=4000 (0.070 epochs) val_loss=3.848 val_pp=46.910 val_acc=0.351702
Train: Iter=4050 (0.071 epochs) train_loss=3.782 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4100 (0.072 epochs) train_loss=3.879 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4150 (0.073 epochs) train_loss=3.555 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4200 (0.074 epochs) train_loss=3.676 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=4200 (0.074 epochs) val_loss=3.839 val_pp=46.469 val_acc=0.352599
Train: Iter=4250 (0.075 epochs) train_loss=3.532 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4300 (0.076 epochs) train_loss=3.583 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4350 (0.076 epochs) train_loss=3.902 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4400 (0.077 epochs) train_loss=3.981 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=4400 (0.077 epochs) val_loss=3.829 val_pp=46.026 val_acc=0.353325
Train: Iter=4450 (0.078 epochs) train_loss=3.848 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4500 (0.079 epochs) train_loss=3.734 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=4550 (0.080 epochs) train_loss=3.731 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4600 (0.081 epochs) train_loss=3.801 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=4600 (0.081 epochs) val_loss=3.824 val_pp=45.789 val_acc=0.354084
Train: Iter=4650 (0.082 epochs) train_loss=3.955 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=4700 (0.083 epochs) train_loss=3.887 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4750 (0.083 epochs) train_loss=3.369 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4800 (0.084 epochs) train_loss=3.666 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=4800 (0.084 epochs) val_loss=3.816 val_pp=45.411 val_acc=0.355007
Train: Iter=4850 (0.085 epochs) train_loss=3.968 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4900 (0.086 epochs) train_loss=3.702 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4950 (0.087 epochs) train_loss=3.683 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5000 (0.088 epochs) train_loss=3.855 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=5000 (0.088 epochs) val_loss=3.810 val_pp=45.141 val_acc=0.355798
Train: Iter=5050 (0.089 epochs) train_loss=3.708 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5100 (0.090 epochs) train_loss=3.868 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5150 (0.090 epochs) train_loss=3.683 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5200 (0.091 epochs) train_loss=3.759 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=5200 (0.091 epochs) val_loss=3.804 val_pp=44.901 val_acc=0.355708
Train: Iter=5250 (0.092 epochs) train_loss=3.829 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5300 (0.093 epochs) train_loss=3.757 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5350 (0.094 epochs) train_loss=3.871 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5400 (0.095 epochs) train_loss=3.606 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=5400 (0.095 epochs) val_loss=3.800 val_pp=44.703 val_acc=0.355967
Train: Iter=5450 (0.096 epochs) train_loss=3.519 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5500 (0.097 epochs) train_loss=4.064 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5550 (0.097 epochs) train_loss=3.871 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5600 (0.098 epochs) train_loss=3.828 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=5600 (0.098 epochs) val_loss=3.794 val_pp=44.451 val_acc=0.357140
Train: Iter=5650 (0.099 epochs) train_loss=3.802 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5700 (0.100 epochs) train_loss=3.702 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5750 (0.101 epochs) train_loss=3.779 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5800 (0.102 epochs) train_loss=3.638 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=5800 (0.102 epochs) val_loss=3.788 val_pp=44.160 val_acc=0.357227
Train: Iter=5850 (0.103 epochs) train_loss=3.403 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5900 (0.104 epochs) train_loss=3.804 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5950 (0.105 epochs) train_loss=3.670 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6000 (0.105 epochs) train_loss=3.630 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=6000 (0.105 epochs) val_loss=3.784 val_pp=44.011 val_acc=0.357579
Train: Iter=6050 (0.106 epochs) train_loss=3.842 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6100 (0.107 epochs) train_loss=3.498 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6150 (0.108 epochs) train_loss=3.614 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6200 (0.109 epochs) train_loss=3.705 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=6200 (0.109 epochs) val_loss=3.779 val_pp=43.756 val_acc=0.358031
Train: Iter=6250 (0.110 epochs) train_loss=3.568 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6300 (0.111 epochs) train_loss=3.768 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6350 (0.112 epochs) train_loss=3.696 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6400 (0.112 epochs) train_loss=3.880 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=6400 (0.112 epochs) val_loss=3.775 val_pp=43.577 val_acc=0.358536
Train: Iter=6450 (0.113 epochs) train_loss=3.727 iter_dt=2.15e-01s lr=2.00e-03
Train: Iter=6500 (0.114 epochs) train_loss=3.588 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6550 (0.115 epochs) train_loss=3.587 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6600 (0.116 epochs) train_loss=3.589 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=6600 (0.116 epochs) val_loss=3.772 val_pp=43.461 val_acc=0.359072
Train: Iter=6650 (0.117 epochs) train_loss=3.719 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6700 (0.118 epochs) train_loss=3.707 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6750 (0.119 epochs) train_loss=3.956 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6800 (0.119 epochs) train_loss=3.563 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=6800 (0.119 epochs) val_loss=3.769 val_pp=43.328 val_acc=0.359143
Train: Iter=6850 (0.120 epochs) train_loss=3.827 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6900 (0.121 epochs) train_loss=3.714 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6950 (0.122 epochs) train_loss=3.673 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7000 (0.123 epochs) train_loss=3.581 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=7000 (0.123 epochs) val_loss=3.766 val_pp=43.193 val_acc=0.359753
Train: Iter=7050 (0.124 epochs) train_loss=3.705 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7100 (0.125 epochs) train_loss=3.776 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=7150 (0.126 epochs) train_loss=3.911 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7200 (0.126 epochs) train_loss=3.535 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=7200 (0.127 epochs) val_loss=3.759 val_pp=42.921 val_acc=0.359624
Train: Iter=7250 (0.127 epochs) train_loss=3.470 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7300 (0.128 epochs) train_loss=3.614 iter_dt=2.17e-01s lr=2.00e-03
Train: Iter=7350 (0.129 epochs) train_loss=3.717 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7400 (0.130 epochs) train_loss=3.627 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=7400 (0.130 epochs) val_loss=3.758 val_pp=42.859 val_acc=0.360269
Train: Iter=7450 (0.131 epochs) train_loss=3.811 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7500 (0.132 epochs) train_loss=3.832 iter_dt=2.15e-01s lr=2.00e-03
Train: Iter=7550 (0.133 epochs) train_loss=3.554 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7600 (0.134 epochs) train_loss=3.660 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=7600 (0.134 epochs) val_loss=3.753 val_pp=42.651 val_acc=0.360963
Train: Iter=7650 (0.134 epochs) train_loss=3.698 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7700 (0.135 epochs) train_loss=3.686 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=7750 (0.136 epochs) train_loss=3.640 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7800 (0.137 epochs) train_loss=3.477 iter_dt=2.10e-01s lr=2.00e-03
>Eval: Iter=7800 (0.137 epochs) val_loss=3.752 val_pp=42.618 val_acc=0.360647
Train: Iter=7850 (0.138 epochs) train_loss=3.921 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7900 (0.139 epochs) train_loss=3.702 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=7950 (0.140 epochs) train_loss=3.611 iter_dt=2.14e-01s lr=2.00e-03
