Starting Experiment: slimpajama_llama_nlayers8_nhead6_lr0.002_sched_wsd_warmup0_decay_linear_0.1_iter15000_bs50x4_ws1_finalrfactor0.1_seed0_data_seed1337
Experiment Directory: /mntcephfs/lab_data/chenyupeng/senmiao_jaggi_exp_results/slimpajama_llama_nlayers8_nhead6_lr0.002_sched_wsd_warmup0_decay_linear_0.1_iter15000_bs50x4_ws1_finalrfactor0.1_seed0_data_seed1337
Config:
{'config_format': 'base', 'experiment_name': None, 'seed': 0, 'data_seed': 1337, 'eval_interval': 200, 'full_eval_at': [], 'eval_batches': 32, 'device': 'cuda:0', 'distributed_backend': None, 'log_interval': 50, 'results_base_folder': '/mntcephfs/lab_data/chenyupeng/senmiao_jaggi_exp_results', 'permanent_ckpt_interval': 0, 'latest_ckpt_interval': 0, 'resume_from': None, 'resume_from_swa': None, 'auto_resume': True, 'checkpoint_steps': [0, 100, 300, 900, 1500, 3000, 6000, 9000, 12000, 13500, 14250, 15000], 'wandb': True, 'wandb_project': 'my-project', 'wandb_run_prefix': 'none', 'eval_seq_prefix': 'none', 'log_dynamics': False, 'dynamics_logger_cfg': './src/logger/rotational_logger.yaml', 'scheduler': 'wsd', 'cos_inf_steps': 0, 'iterations': 15000, 'warmup_steps': 0, 'lr': 0.002, 'wsd_final_lr_scale': 0.1, 'wsd_fract_decay': 0.1, 'decay_type': 'linear', 'opt': 'adamw', 'batch_size': 50, 'acc_steps': 4, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'grad_clip': 1.0, 'weight_average': False, 'wa_interval': 5, 'wa_horizon': 500, 'wa_dtype': 'float32', 'wa_use_temp_dir': False, 'wa_sweep_horizon': False, 'max_num_wa_sweeps': 5, 'exponential_moving_average': False, 'ema_interval': 10, 'ema_decay': 0.95, 'ema_after_warmup': False, 'datasets_dir': '/mntcephfs/lab_data/chenyupeng/llm_datasets', 'dataset': 'slimpajama', 'tokenizer': 'gpt2', 'vocab_size': 50304, 'data_in_ram': False, 'model': 'llama', 'parallel_block': False, 'use_pretrained': 'none', 'from_dense': False, 'init_std': 0.02, 'dropout': 0.0, 'n_head': 6, 'n_layer': 8, 'sequence_length': 512, 'n_embd': 384, 'multiple_of': 256, 'rmsnorm_eps': 1e-05, 'dtype': 'bfloat16', 'bias': False, 'compile': True, 'mlp_dim_exp_factor': 1.0, 'world_size': 1}
Loading dataset: 'slimpajama'
/mntcephfs/lab_data/chenyupeng/llm_datasets/slimpajama6B/
Num training tokens: 5827933038
Num validation tokens: 9479563
Model:
Llama(
  (transformer): ModuleDict(
    (wte): Embedding(50304, 384)
    (drop): Dropout(p=0.0, inplace=False)
    (h): ModuleList(
      (0-7): 8 x LlamaBlock(
        (ln_1): RMSNorm()
        (attn): LlamaAttention(
          (c_attn): Linear(in_features=384, out_features=1152, bias=False)
          (c_proj): Linear(in_features=384, out_features=384, bias=False)
          (attn_dropout): Dropout(p=0.0, inplace=False)
          (resid_dropout): Dropout(p=0.0, inplace=False)
        )
        (ln_2): RMSNorm()
        (mlp): LlamaMLP(
          (w1): Linear(in_features=384, out_features=1024, bias=False)
          (w2): Linear(in_features=384, out_features=1024, bias=False)
          (c_proj): Linear(in_features=1024, out_features=384, bias=False)
        )
      )
    )
    (ln_f): RMSNorm()
  )
  (lm_head): Linear(in_features=384, out_features=50304, bias=False)
)
number of parameters: 33.48M
number of optimized parameters: 33.48M
Optimizer:
AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.95)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.002
    maximize: False
    weight_decay: 0.1
Parameter Group 1
    amsgrad: False
    betas: (0.9, 0.95)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.002
    maximize: False
    weight_decay: 0.0
)
Compiling model ...
>Eval: Iter=0 (0.000 epochs) val_loss=10.873 val_pp=52757.392 val_acc=0.014722
Train: Iter=4350 (0.076 epochs) train_loss=3.939 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=4400 (0.077 epochs) train_loss=4.025 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=4400 (0.077 epochs) val_loss=3.875 val_pp=48.159 val_acc=0.349745
Train: Iter=4450 (0.078 epochs) train_loss=3.890 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=4500 (0.079 epochs) train_loss=3.786 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4550 (0.080 epochs) train_loss=3.776 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=4600 (0.081 epochs) train_loss=3.854 iter_dt=2.15e-01s lr=2.00e-03
>Eval: Iter=4600 (0.081 epochs) val_loss=3.873 val_pp=48.070 val_acc=0.349952
Train: Iter=4650 (0.082 epochs) train_loss=3.987 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=4700 (0.083 epochs) train_loss=3.921 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=4750 (0.083 epochs) train_loss=3.415 iter_dt=2.09e-01s lr=2.00e-03
Train: Iter=4800 (0.084 epochs) train_loss=3.706 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=4800 (0.084 epochs) val_loss=3.858 val_pp=47.384 val_acc=0.351683
Train: Iter=4850 (0.085 epochs) train_loss=4.012 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=4900 (0.086 epochs) train_loss=3.738 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=4950 (0.087 epochs) train_loss=3.730 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5000 (0.088 epochs) train_loss=3.900 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=5000 (0.088 epochs) val_loss=3.850 val_pp=46.985 val_acc=0.352103
Train: Iter=5050 (0.089 epochs) train_loss=3.735 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5100 (0.090 epochs) train_loss=3.904 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5150 (0.090 epochs) train_loss=3.723 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5200 (0.091 epochs) train_loss=3.797 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=5200 (0.091 epochs) val_loss=3.843 val_pp=46.647 val_acc=0.352739
Train: Iter=5250 (0.092 epochs) train_loss=3.862 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5300 (0.093 epochs) train_loss=3.787 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5350 (0.094 epochs) train_loss=3.905 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5400 (0.095 epochs) train_loss=3.646 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=5400 (0.095 epochs) val_loss=3.838 val_pp=46.440 val_acc=0.353485
Train: Iter=5450 (0.096 epochs) train_loss=3.546 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5500 (0.097 epochs) train_loss=4.098 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5550 (0.097 epochs) train_loss=3.904 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5600 (0.098 epochs) train_loss=3.836 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=5600 (0.098 epochs) val_loss=3.830 val_pp=46.048 val_acc=0.354114
Train: Iter=5650 (0.099 epochs) train_loss=3.826 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=5700 (0.100 epochs) train_loss=3.732 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5750 (0.101 epochs) train_loss=3.827 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5800 (0.102 epochs) train_loss=3.668 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=5800 (0.102 epochs) val_loss=3.823 val_pp=45.735 val_acc=0.354410
Train: Iter=5850 (0.103 epochs) train_loss=3.440 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5900 (0.104 epochs) train_loss=3.850 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=5950 (0.105 epochs) train_loss=3.700 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6000 (0.105 epochs) train_loss=3.662 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=6000 (0.105 epochs) val_loss=3.818 val_pp=45.509 val_acc=0.355063
Train: Iter=6050 (0.106 epochs) train_loss=3.865 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6100 (0.107 epochs) train_loss=3.530 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6150 (0.108 epochs) train_loss=3.643 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6200 (0.109 epochs) train_loss=3.738 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=6200 (0.109 epochs) val_loss=3.813 val_pp=45.287 val_acc=0.355446
Train: Iter=6250 (0.110 epochs) train_loss=3.601 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6300 (0.111 epochs) train_loss=3.796 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6350 (0.112 epochs) train_loss=3.733 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6400 (0.112 epochs) train_loss=3.923 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=6400 (0.112 epochs) val_loss=3.809 val_pp=45.122 val_acc=0.355518
Train: Iter=6450 (0.113 epochs) train_loss=3.753 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6500 (0.114 epochs) train_loss=3.618 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6550 (0.115 epochs) train_loss=3.616 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6600 (0.116 epochs) train_loss=3.610 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=6600 (0.116 epochs) val_loss=3.800 val_pp=44.704 val_acc=0.357291
Train: Iter=6650 (0.117 epochs) train_loss=3.748 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6700 (0.118 epochs) train_loss=3.724 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6750 (0.119 epochs) train_loss=3.996 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6800 (0.119 epochs) train_loss=3.604 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=6800 (0.119 epochs) val_loss=3.797 val_pp=44.576 val_acc=0.356982
Train: Iter=6850 (0.120 epochs) train_loss=3.846 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=6900 (0.121 epochs) train_loss=3.742 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=6950 (0.122 epochs) train_loss=3.705 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7000 (0.123 epochs) train_loss=3.599 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=7000 (0.123 epochs) val_loss=3.793 val_pp=44.402 val_acc=0.357822
Train: Iter=7050 (0.124 epochs) train_loss=3.730 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=7100 (0.125 epochs) train_loss=3.784 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7150 (0.126 epochs) train_loss=3.935 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7200 (0.126 epochs) train_loss=3.561 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=7200 (0.127 epochs) val_loss=3.786 val_pp=44.086 val_acc=0.357865
Train: Iter=7250 (0.127 epochs) train_loss=3.501 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7300 (0.128 epochs) train_loss=3.637 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=7350 (0.129 epochs) train_loss=3.748 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=7400 (0.130 epochs) train_loss=3.656 iter_dt=2.13e-01s lr=2.00e-03
>Eval: Iter=7400 (0.130 epochs) val_loss=3.784 val_pp=43.979 val_acc=0.358199
Train: Iter=7450 (0.131 epochs) train_loss=3.846 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=7500 (0.132 epochs) train_loss=3.862 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=7550 (0.133 epochs) train_loss=3.575 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7600 (0.134 epochs) train_loss=3.693 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=7600 (0.134 epochs) val_loss=3.777 val_pp=43.687 val_acc=0.359322
Train: Iter=7650 (0.134 epochs) train_loss=3.716 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7700 (0.135 epochs) train_loss=3.720 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7750 (0.136 epochs) train_loss=3.659 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=7800 (0.137 epochs) train_loss=3.501 iter_dt=2.14e-01s lr=2.00e-03
>Eval: Iter=7800 (0.137 epochs) val_loss=3.777 val_pp=43.686 val_acc=0.358801
Train: Iter=7850 (0.138 epochs) train_loss=3.950 iter_dt=2.13e-01s lr=2.00e-03
Train: Iter=7900 (0.139 epochs) train_loss=3.729 iter_dt=2.14e-01s lr=2.00e-03
Train: Iter=7950 (0.140 epochs) train_loss=3.647 iter_dt=2.14e-01s lr=2.00e-03
