Starting Experiment: slimpajama_llama_nlayers12_nhead12_lr0.001_sched_wsd_warmup300_decay_linear_0.1_iter45000_bs50x4_ws1_seed0_data_seed1337
Experiment Directory: /mntcephfs/lab_data/chenyupeng/senmiao_jaggi_exp_results/slimpajama_llama_nlayers12_nhead12_lr0.001_sched_wsd_warmup300_decay_linear_0.1_iter45000_bs50x4_ws1_seed0_data_seed1337
Config:
{'config_format': 'base', 'experiment_name': None, 'seed': 0, 'data_seed': 1337, 'eval_interval': 200, 'full_eval_at': [], 'eval_batches': 32, 'device': 'cuda:0', 'distributed_backend': None, 'log_interval': 50, 'results_base_folder': '/mntcephfs/lab_data/chenyupeng/senmiao_jaggi_exp_results', 'permanent_ckpt_interval': 0, 'latest_ckpt_interval': 0, 'resume_from': None, 'resume_from_swa': None, 'auto_resume': True, 'phase1_steps': 3000, 'phase2_steps': 27000, 'phase1_interval': 300, 'phase2_interval': 4000, 'phase3_interval': 1000, 'wandb': True, 'wandb_project': 'my-project', 'wandb_run_prefix': 'none', 'eval_seq_prefix': 'none', 'log_dynamics': False, 'dynamics_logger_cfg': './src/logger/rotational_logger.yaml', 'scheduler': 'wsd', 'cos_inf_steps': 0, 'iterations': 45000, 'warmup_steps': 300, 'lr': 0.001, 'wsd_final_lr_scale': 0.0, 'wsd_fract_decay': 0.1, 'decay_type': 'linear', 'opt': 'adamw', 'batch_size': 50, 'acc_steps': 4, 'weight_decay': 0.1, 'beta1': 0.9, 'beta2': 0.95, 'grad_clip': 1.0, 'weight_average': False, 'wa_interval': 5, 'wa_horizon': 500, 'wa_dtype': 'float32', 'wa_use_temp_dir': False, 'wa_sweep_horizon': False, 'max_num_wa_sweeps': 5, 'exponential_moving_average': False, 'ema_interval': 10, 'ema_decay': 0.95, 'ema_after_warmup': False, 'datasets_dir': '/mntcephfs/lab_data/chenyupeng/llm_datasets', 'dataset': 'slimpajama', 'tokenizer': 'gpt2', 'vocab_size': 50304, 'data_in_ram': False, 'model': 'llama', 'parallel_block': False, 'use_pretrained': 'none', 'from_dense': False, 'init_std': 0.02, 'dropout': 0.0, 'n_head': 12, 'n_layer': 12, 'sequence_length': 512, 'n_embd': 768, 'multiple_of': 256, 'rmsnorm_eps': 1e-05, 'dtype': 'bfloat16', 'bias': False, 'compile': True, 'mlp_dim_exp_factor': 1.0, 'world_size': 1}
Loading dataset: 'slimpajama'
/mntcephfs/lab_data/chenyupeng/llm_datasets/slimpajama6B/
Num training tokens: 5827933038
Num validation tokens: 9479563
Model:
Llama(
  (transformer): ModuleDict(
    (wte): Embedding(50304, 768)
    (drop): Dropout(p=0.0, inplace=False)
    (h): ModuleList(
      (0-11): 12 x LlamaBlock(
        (ln_1): RMSNorm()
        (attn): LlamaAttention(
          (c_attn): Linear(in_features=768, out_features=2304, bias=False)
          (c_proj): Linear(in_features=768, out_features=768, bias=False)
          (attn_dropout): Dropout(p=0.0, inplace=False)
          (resid_dropout): Dropout(p=0.0, inplace=False)
        )
        (ln_2): RMSNorm()
        (mlp): LlamaMLP(
          (w1): Linear(in_features=768, out_features=2048, bias=False)
          (w2): Linear(in_features=768, out_features=2048, bias=False)
          (c_proj): Linear(in_features=2048, out_features=768, bias=False)
        )
      )
    )
    (ln_f): RMSNorm()
  )
  (lm_head): Linear(in_features=768, out_features=50304, bias=False)
)
number of parameters: 123.59M
number of optimized parameters: 123.59M
Optimizer:
AdamW (
Parameter Group 0
    amsgrad: False
    betas: (0.9, 0.95)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.001
    maximize: False
    weight_decay: 0.1
Parameter Group 1
    amsgrad: False
    betas: (0.9, 0.95)
    capturable: False
    differentiable: False
    eps: 1e-08
    foreach: None
    fused: None
    lr: 0.001
    maximize: False
    weight_decay: 0.0
)
Compiling model ...
>Eval: Iter=0 (0.000 epochs) val_loss=10.950 val_pp=56930.970 val_acc=0.000825
>Eval: Iter=1600 (0.028 epochs) val_loss=3.883 val_pp=48.583 val_acc=0.348792
Train: Iter=1650 (0.029 epochs) train_loss=3.838 iter_dt=5.41e-01s lr=1.00e-03
Train: Iter=1700 (0.030 epochs) train_loss=3.942 iter_dt=5.40e-01s lr=1.00e-03
Train: Iter=1750 (0.031 epochs) train_loss=3.892 iter_dt=5.41e-01s lr=1.00e-03
Train: Iter=1800 (0.032 epochs) train_loss=3.792 iter_dt=5.41e-01s lr=1.00e-03
>Eval: Iter=1800 (0.032 epochs) val_loss=3.844 val_pp=46.689 val_acc=0.352679
Train: Iter=1850 (0.032 epochs) train_loss=3.856 iter_dt=5.42e-01s lr=1.00e-03
Train: Iter=1900 (0.033 epochs) train_loss=3.782 iter_dt=5.41e-01s lr=1.00e-03
Train: Iter=1950 (0.034 epochs) train_loss=3.658 iter_dt=5.40e-01s lr=1.00e-03
Train: Iter=2000 (0.035 epochs) train_loss=3.705 iter_dt=5.40e-01s lr=1.00e-03
>Eval: Iter=2000 (0.035 epochs) val_loss=3.808 val_pp=45.054 val_acc=0.355813
Train: Iter=2050 (0.036 epochs) train_loss=3.890 iter_dt=5.42e-01s lr=1.00e-03
Train: Iter=2100 (0.037 epochs) train_loss=3.751 iter_dt=5.42e-01s lr=1.00e-03
Train: Iter=2150 (0.038 epochs) train_loss=3.779 iter_dt=5.41e-01s lr=1.00e-03
Train: Iter=2200 (0.039 epochs) train_loss=3.698 iter_dt=5.41e-01s lr=1.00e-03
>Eval: Iter=2200 (0.039 epochs) val_loss=3.775 val_pp=43.584 val_acc=0.358676
Train: Iter=2250 (0.040 epochs) train_loss=3.513 iter_dt=5.42e-01s lr=1.00e-03
Train: Iter=2300 (0.040 epochs) train_loss=3.895 iter_dt=5.41e-01s lr=1.00e-03
Train: Iter=2350 (0.041 epochs) train_loss=3.817 iter_dt=5.42e-01s lr=1.00e-03
Train: Iter=2400 (0.042 epochs) train_loss=3.828 iter_dt=5.42e-01s lr=1.00e-03
>Eval: Iter=2400 (0.042 epochs) val_loss=3.749 val_pp=42.483 val_acc=0.361230
Train: Iter=2450 (0.043 epochs) train_loss=3.817 iter_dt=5.40e-01s lr=1.00e-03
Train: Iter=2500 (0.044 epochs) train_loss=3.556 iter_dt=5.42e-01s lr=1.00e-03
Train: Iter=2550 (0.045 epochs) train_loss=3.747 iter_dt=5.42e-01s lr=1.00e-03
Train: Iter=2600 (0.046 epochs) train_loss=3.706 iter_dt=5.41e-01s lr=1.00e-03
>Eval: Iter=2600 (0.046 epochs) val_loss=3.726 val_pp=41.531 val_acc=0.362777
Train: Iter=2650 (0.047 epochs) train_loss=3.625 iter_dt=5.41e-01s lr=1.00e-03
Train: Iter=2700 (0.047 epochs) train_loss=3.612 iter_dt=5.42e-01s lr=1.00e-03
Train: Iter=2750 (0.048 epochs) train_loss=3.369 iter_dt=5.40e-01s lr=1.00e-03
Train: Iter=2800 (0.049 epochs) train_loss=3.253 iter_dt=5.42e-01s lr=1.00e-03
>Eval: Iter=2800 (0.049 epochs) val_loss=3.704 val_pp=40.609 val_acc=0.365300
Train: Iter=2850 (0.050 epochs) train_loss=3.654 iter_dt=5.41e-01s lr=1.00e-03
Train: Iter=2900 (0.051 epochs) train_loss=3.794 iter_dt=5.41e-01s lr=1.00e-03
Train: Iter=2950 (0.052 epochs) train_loss=3.653 iter_dt=5.40e-01s lr=1.00e-03
Train: Iter=3000 (0.053 epochs) train_loss=3.375 iter_dt=5.41e-01s lr=1.00e-03
>Eval: Iter=3000 (0.053 epochs) val_loss=3.684 val_pp=39.825 val_acc=0.366938
Train: Iter=3050 (0.054 epochs) train_loss=3.564 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=3100 (0.054 epochs) train_loss=3.548 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=3150 (0.055 epochs) train_loss=3.547 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=3200 (0.056 epochs) train_loss=3.757 iter_dt=5.38e-01s lr=1.00e-03
>Eval: Iter=3200 (0.056 epochs) val_loss=3.668 val_pp=39.167 val_acc=0.368704
Train: Iter=3250 (0.057 epochs) train_loss=3.655 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=3300 (0.058 epochs) train_loss=3.576 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=3350 (0.059 epochs) train_loss=3.747 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=3400 (0.060 epochs) train_loss=3.561 iter_dt=5.37e-01s lr=1.00e-03
>Eval: Iter=3400 (0.060 epochs) val_loss=3.652 val_pp=38.540 val_acc=0.370116
Train: Iter=3450 (0.061 epochs) train_loss=3.559 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=3500 (0.061 epochs) train_loss=3.425 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=3550 (0.062 epochs) train_loss=3.520 iter_dt=5.39e-01s lr=1.00e-03
Train: Iter=3600 (0.063 epochs) train_loss=3.786 iter_dt=5.37e-01s lr=1.00e-03
>Eval: Iter=3600 (0.063 epochs) val_loss=3.636 val_pp=37.929 val_acc=0.372522
Train: Iter=3650 (0.064 epochs) train_loss=3.719 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=3700 (0.065 epochs) train_loss=3.584 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=3750 (0.066 epochs) train_loss=3.554 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=3800 (0.067 epochs) train_loss=3.580 iter_dt=5.38e-01s lr=1.00e-03
>Eval: Iter=3800 (0.067 epochs) val_loss=3.623 val_pp=37.454 val_acc=0.373168
Train: Iter=3850 (0.068 epochs) train_loss=3.698 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=3900 (0.069 epochs) train_loss=3.595 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=3950 (0.069 epochs) train_loss=3.745 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=4000 (0.070 epochs) train_loss=3.308 iter_dt=5.39e-01s lr=1.00e-03
>Eval: Iter=4000 (0.070 epochs) val_loss=3.611 val_pp=37.016 val_acc=0.374062
Train: Iter=4050 (0.071 epochs) train_loss=3.554 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=4100 (0.072 epochs) train_loss=3.653 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=4150 (0.073 epochs) train_loss=3.321 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=4200 (0.074 epochs) train_loss=3.447 iter_dt=5.38e-01s lr=1.00e-03
>Eval: Iter=4200 (0.074 epochs) val_loss=3.597 val_pp=36.505 val_acc=0.375121
Train: Iter=4250 (0.075 epochs) train_loss=3.309 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=4300 (0.076 epochs) train_loss=3.348 iter_dt=5.39e-01s lr=1.00e-03
Train: Iter=4350 (0.076 epochs) train_loss=3.631 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=4400 (0.077 epochs) train_loss=3.726 iter_dt=5.37e-01s lr=1.00e-03
>Eval: Iter=4400 (0.077 epochs) val_loss=3.586 val_pp=36.086 val_acc=0.376403
Train: Iter=4450 (0.078 epochs) train_loss=3.610 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=4500 (0.079 epochs) train_loss=3.506 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=4550 (0.080 epochs) train_loss=3.508 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=4600 (0.081 epochs) train_loss=3.556 iter_dt=5.39e-01s lr=1.00e-03
>Eval: Iter=4600 (0.081 epochs) val_loss=3.579 val_pp=35.846 val_acc=0.377085
Train: Iter=4650 (0.082 epochs) train_loss=3.704 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=4700 (0.083 epochs) train_loss=3.648 iter_dt=5.39e-01s lr=1.00e-03
Train: Iter=4750 (0.083 epochs) train_loss=3.150 iter_dt=5.39e-01s lr=1.00e-03
Train: Iter=4800 (0.084 epochs) train_loss=3.432 iter_dt=5.40e-01s lr=1.00e-03
>Eval: Iter=4800 (0.084 epochs) val_loss=3.571 val_pp=35.550 val_acc=0.377907
Train: Iter=4850 (0.085 epochs) train_loss=3.706 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=4900 (0.086 epochs) train_loss=3.455 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=4950 (0.087 epochs) train_loss=3.436 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=5000 (0.088 epochs) train_loss=3.601 iter_dt=5.39e-01s lr=1.00e-03
>Eval: Iter=5000 (0.088 epochs) val_loss=3.561 val_pp=35.185 val_acc=0.379124
Train: Iter=5050 (0.089 epochs) train_loss=3.446 iter_dt=5.39e-01s lr=1.00e-03
Train: Iter=5100 (0.090 epochs) train_loss=3.618 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=5150 (0.090 epochs) train_loss=3.429 iter_dt=5.38e-01s lr=1.00e-03
Train: Iter=5200 (0.091 epochs) train_loss=3.518 iter_dt=5.35e-01s lr=1.00e-03
>Eval: Iter=5200 (0.091 epochs) val_loss=3.550 val_pp=34.829 val_acc=0.380021
Train: Iter=5250 (0.092 epochs) train_loss=3.571 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=5300 (0.093 epochs) train_loss=3.508 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=5350 (0.094 epochs) train_loss=3.614 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=5400 (0.095 epochs) train_loss=3.357 iter_dt=5.35e-01s lr=1.00e-03
>Eval: Iter=5400 (0.095 epochs) val_loss=3.544 val_pp=34.590 val_acc=0.380791
Train: Iter=5450 (0.096 epochs) train_loss=3.260 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=5500 (0.097 epochs) train_loss=3.804 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=5550 (0.097 epochs) train_loss=3.614 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=5600 (0.098 epochs) train_loss=3.543 iter_dt=5.35e-01s lr=1.00e-03
>Eval: Iter=5600 (0.098 epochs) val_loss=3.536 val_pp=34.344 val_acc=0.381104
Train: Iter=5650 (0.099 epochs) train_loss=3.535 iter_dt=5.34e-01s lr=1.00e-03
Train: Iter=5700 (0.100 epochs) train_loss=3.465 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=5750 (0.101 epochs) train_loss=3.527 iter_dt=5.53e-01s lr=1.00e-03
Train: Iter=5800 (0.102 epochs) train_loss=3.381 iter_dt=5.35e-01s lr=1.00e-03
>Eval: Iter=5800 (0.102 epochs) val_loss=3.529 val_pp=34.096 val_acc=0.381781
Train: Iter=5850 (0.103 epochs) train_loss=3.169 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=5900 (0.104 epochs) train_loss=3.543 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=5950 (0.105 epochs) train_loss=3.394 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=6000 (0.105 epochs) train_loss=3.371 iter_dt=5.35e-01s lr=1.00e-03
>Eval: Iter=6000 (0.105 epochs) val_loss=3.523 val_pp=33.879 val_acc=0.382783
Train: Iter=6050 (0.106 epochs) train_loss=3.563 iter_dt=5.34e-01s lr=1.00e-03
Train: Iter=6100 (0.107 epochs) train_loss=3.242 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=6150 (0.108 epochs) train_loss=3.365 iter_dt=5.34e-01s lr=1.00e-03
Train: Iter=6200 (0.109 epochs) train_loss=3.443 iter_dt=5.35e-01s lr=1.00e-03
>Eval: Iter=6200 (0.109 epochs) val_loss=3.515 val_pp=33.632 val_acc=0.383279
Train: Iter=6250 (0.110 epochs) train_loss=3.311 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=6300 (0.111 epochs) train_loss=3.505 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=6350 (0.112 epochs) train_loss=3.439 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=6400 (0.112 epochs) train_loss=3.613 iter_dt=5.34e-01s lr=1.00e-03
>Eval: Iter=6400 (0.112 epochs) val_loss=3.512 val_pp=33.526 val_acc=0.383401
Train: Iter=6450 (0.113 epochs) train_loss=3.468 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=6500 (0.114 epochs) train_loss=3.330 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=6550 (0.115 epochs) train_loss=3.320 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=6600 (0.116 epochs) train_loss=3.327 iter_dt=5.35e-01s lr=1.00e-03
>Eval: Iter=6600 (0.116 epochs) val_loss=3.504 val_pp=33.243 val_acc=0.384614
Train: Iter=6650 (0.117 epochs) train_loss=3.444 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=6700 (0.118 epochs) train_loss=3.431 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=6750 (0.119 epochs) train_loss=3.700 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=6800 (0.119 epochs) train_loss=3.299 iter_dt=5.33e-01s lr=1.00e-03
>Eval: Iter=6800 (0.119 epochs) val_loss=3.500 val_pp=33.107 val_acc=0.385011
Train: Iter=6850 (0.120 epochs) train_loss=3.555 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=6900 (0.121 epochs) train_loss=3.448 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=6950 (0.122 epochs) train_loss=3.423 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=7000 (0.123 epochs) train_loss=3.303 iter_dt=5.37e-01s lr=1.00e-03
>Eval: Iter=7000 (0.123 epochs) val_loss=3.494 val_pp=32.904 val_acc=0.385087
Train: Iter=7050 (0.124 epochs) train_loss=3.436 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=7100 (0.125 epochs) train_loss=3.490 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=7150 (0.126 epochs) train_loss=3.633 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=7200 (0.126 epochs) train_loss=3.239 iter_dt=5.34e-01s lr=1.00e-03
>Eval: Iter=7200 (0.127 epochs) val_loss=3.488 val_pp=32.727 val_acc=0.386407
Train: Iter=7250 (0.127 epochs) train_loss=3.215 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=7300 (0.128 epochs) train_loss=3.357 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=7350 (0.129 epochs) train_loss=3.443 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=7400 (0.130 epochs) train_loss=3.348 iter_dt=5.37e-01s lr=1.00e-03
>Eval: Iter=7400 (0.130 epochs) val_loss=3.485 val_pp=32.632 val_acc=0.386820
Train: Iter=7450 (0.131 epochs) train_loss=3.542 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=7500 (0.132 epochs) train_loss=3.560 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=7550 (0.133 epochs) train_loss=3.306 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=7600 (0.134 epochs) train_loss=3.395 iter_dt=5.36e-01s lr=1.00e-03
>Eval: Iter=7600 (0.134 epochs) val_loss=3.478 val_pp=32.390 val_acc=0.387323
Train: Iter=7650 (0.134 epochs) train_loss=3.416 iter_dt=5.34e-01s lr=1.00e-03
Train: Iter=7700 (0.135 epochs) train_loss=3.414 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=7750 (0.136 epochs) train_loss=3.343 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=7800 (0.137 epochs) train_loss=3.206 iter_dt=5.37e-01s lr=1.00e-03
>Eval: Iter=7800 (0.137 epochs) val_loss=3.474 val_pp=32.260 val_acc=0.387482
Train: Iter=7850 (0.138 epochs) train_loss=3.633 iter_dt=5.36e-01s lr=1.00e-03
Train: Iter=7900 (0.139 epochs) train_loss=3.426 iter_dt=5.35e-01s lr=1.00e-03
Train: Iter=7950 (0.140 epochs) train_loss=3.345 iter_dt=5.37e-01s lr=1.00e-03
Train: Iter=8000 (0.141 epochs) train_loss=3.465 iter_dt=5.35e-01s lr=1.00e-03
